id,name,ec,source,smarts,ec_list,score,datasets,radius,is_balanced
rr_MNXR170324,RetroRules reaction MNXR170324,1.14.11,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H2:5]-[C;H0:6](=[O;H0:7])-[O;H1:8]>>[O;H0]=[C;H0](-[C;H2:4]-[C;H2:5]-[C;H0:6](-[C;H0:2](=[O;H0:1])-[O;H1:3])=[O;H0:7])-[O;H1:8],1.14.11;1.14.11.11;1.14.11.13;1.14.11.14;1.14.11.20;1.14.11.36;1.14.11.62;1.14.11.70;1.14.20;1.14.20.13;1.14.20.14,0.472870796918869,metanetx,10,B
rr_MNXR170326,RetroRules reaction MNXR170326,1.14.11,retrorules,[C;H0:1](=[O;H0:2])(-[C;H0:3](-[C;H2:4]-[C;H2:5]-[C;H0:6](=[O;H0:7])-[O;H1:8])=[O;H0:9])-[O;H1:10]>>[O;H0:7]=[C;H0:6](-[O;H1:8])-[C;H2:5]-[C;H2:4]-[C;H0:3](=[O;H0:9])-[O;H1:10].[O;H0]=[C;H0:1]=[O;H0:2],1.14.11;1.14.11.11;1.14.11.17;1.14.11.18;1.14.11.19;1.14.11.2;1.14.11.23;1.14.11.56;1.14.11.57;1.14.11.60;1.14.11.75;1.14.11.77;1.14.11.M37;1.14.20;1.14.20.11;1.14.20.12;1.14.20.4;1.14.20.5;1.14.20.6;1.14.20.9,0.3593041002750397,metanetx,10,B
rr_MNXR170327,RetroRules reaction MNXR170327,,retrorules,[O;H1:1]-[C;H1:2](-[C;H2:3]-[C;H2:4])-[C;H0:5](=[O;H0:6])-[S;H0:7]>>[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H0:5](=[O;H0:6])-[S;H0:7].[O;H0]=[O;H0:1],,0.3623622953891754,metanetx,2,B
rr_MNXR170328,RetroRules reaction MNXR170328,1.14.11,retrorules,[C;H0:1](=[O;H0:2])(-[C;H0:3](-[C;H2:4]-[C;H2:5]-[C;H0:6](=[O;H0:7])-[O;H1:8])=[O;H0:9])-[O;H1:10]>>[O;H0:7]=[C;H0:6](-[O;H1:8])-[C;H2:5]-[C;H2:4]-[C;H0:3](=[O;H0:9])-[O;H1:10].[O;H0]=[C;H0:1]=[O;H0:2],1.14.11;1.14.11.11;1.14.11.17;1.14.11.18;1.14.11.19;1.14.11.2;1.14.11.23;1.14.11.56;1.14.11.57;1.14.11.60;1.14.11.75;1.14.11.77;1.14.11.M37;1.14.20;1.14.20.11;1.14.20.12;1.14.20.4;1.14.20.5;1.14.20.6;1.14.20.9,0.3593041002750397,metanetx,10,B
rr_MNXR170332,RetroRules reaction MNXR170332,4.2.1.172,retrorules,[C;H1:1](-[O;H1:2])-[C;H2:3]-[N;H1:4]>>[C;H2:1]-[C;H1:3]=[N;H0:4].[O;H2:2],4.2.1.172,1.0,metanetx,0,B
rr_MNXR170356,RetroRules reaction MNXR170356,2.5.1.143,retrorules,([P;H0:1]-[O;H0:2].[c;H1:3])>>([O;H0]=[C;H0](-[O;H1])-[c;H0:3].[O;H1:2]).[O;H1]-[P;H0:1],2.5.1.143;4.1.1.123;6.4.1,1.0,metanetx,0,B
rr_MNXR170375,RetroRules reaction MNXR170375,1.14.13.M76,retrorules,[C;H2:1]-[C;H2:2]-[C;H0:3](=[O;H0:4])-[O;H0:5]-[C;H2:6]-[C;H3:7]>>[C;H2:1]-[C;H2:2]-[C;H0:3](=[O;H0:4])-[C;H2:6]-[C;H3:7].[O;H0]=[O;H0:5],1.14.13.M76,1.0,metanetx,2,B
rr_MNXR170377,RetroRules reaction MNXR170377,1.14.13.M76,retrorules,[C;H2:1]-[C;H2:2]-[O;H0:3]-[C;H0:4](=[O;H0:5])-[C;H2:6]>>[C;H2:1]-[C;H2:2]-[C;H0:4](=[O;H0:5])-[C;H2:6].[O;H0]=[O;H0:3],1.14.13.M76,1.0,metanetx,1,B
rr_MNXR170416,RetroRules reaction MNXR170416,,retrorules,[C;H3:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H0:5](=[O;H0:6])-[O;H1:7]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:5](-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H3:1])=[O;H0:6].[O;H2:7],,0.6687403321266174,metanetx,10,B
rr_MNXR170441,RetroRules reaction MNXR170441,1.14.11,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H2:5]-[C;H0:6](=[O;H0:7])-[O;H1:8]>>[O;H0]=[C;H0](-[C;H2:4]-[C;H2:5]-[C;H0:6](-[C;H0:2](=[O;H0:1])-[O;H1:3])=[O;H0:7])-[O;H1:8],1.14.11;1.14.11.11;1.14.11.13;1.14.11.14;1.14.11.20;1.14.11.36;1.14.11.62;1.14.11.70;1.14.20;1.14.20.13;1.14.20.14,0.472870796918869,metanetx,10,B
rr_MNXR170447,RetroRules reaction MNXR170447,,retrorules,[C;H2:1]-[C;H1:2]=[O;H0:3]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0](=[O;H0])-[C;H1:2](-[C;H2:1])-[O;H1:3],,0.638943076133728,metanetx,1,B
rr_MNXR170450,RetroRules reaction MNXR170450,,retrorules,[C;H2:1]-[C;H1:2]=[O;H0:3]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0](=[O;H0])-[C;H1:2](-[C;H2:1])-[O;H1:3],,0.638943076133728,metanetx,1,B
rr_MNXR170456,RetroRules reaction MNXR170456,,retrorules,[C;H1:1]=[C;H1:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H2:8]-[C;H2:9]-[C;H0:10](=[O;H0:11])-[O;H1:12]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[O;H0]-[C;H2]-[C;H1](-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1](-[N;H1]-[C;H0](=[O;H0])-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H3])-[C;H0](=[O;H0])-[O;H1])-[O;H0]-[C;H0:10](-[C;H2:9]-[C;H2:8]-[C;H2:7]-[C;H2:6]-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H1:2]=[C;H1:1])=[O;H0:11].[O;H2:12],,1.0,metanetx,9,B
rr_MNXR170457,RetroRules reaction MNXR170457,,retrorules,[C;H1:1]=[C;H1:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H2:8]-[C;H2:9]-[C;H0:10](=[O;H0:11])-[O;H1:12]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H1]=[C;H1]-[O;H0]-[C;H2]-[C;H1](-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H2]-[N;H1]-[C;H0](=[O;H0])-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H3])-[O;H0]-[C;H0:10](-[C;H2:9]-[C;H2:8]-[C;H2:7]-[C;H2:6]-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H1:2]=[C;H1:1])=[O;H0:11].[O;H2:12],,1.0,metanetx,9,B
rr_MNXR170464,RetroRules reaction MNXR170464,2.4.1.352,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4](-[C;H2:5]-[O;H1:6])-[O;H1:7]>>[O;H1]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[O;H0:7]-[C;H1:4](-[C;H0:2](=[O;H0:1])-[O;H1:3])-[C;H2:5]-[O;H1:6])-[C;H1](-[O;H1])-[C;H1](-[O;H1])-[C;H1]-1-[O;H1],2.4.1.352;3.2.1.170;3.2.1.208;3.2.1.AU;3.2.1.M20,0.6147881746292114,metanetx,10,B
rr_MNXR170465,RetroRules reaction MNXR170465,2.3.1.76,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H0:6](=[O;H0:7])-[O;H0:8]-[C;H2:9]-[C;H1:10]=[C;H0:11](-[C;H3:12])-[C;H1:13]=[C;H1:14]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:6](-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:7].[O;H1:8]-[C;H2:9]-[C;H1:10]=[C;H0:11](-[C;H3:12])-[C;H1:13]=[C;H1:14],2.3.1.76,0.6147881746292114,metanetx,5,B
rr_MNXR170466,RetroRules reaction MNXR170466,2.3.1.76,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H0:6](=[O;H0:7])-[O;H0:8]-[C;H2:9]-[C;H1:10]=[C;H0:11](-[C;H3:12])-[C;H1:13]=[C;H1:14]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:6](-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:7].[O;H1:8]-[C;H2:9]-[C;H1:10]=[C;H0:11](-[C;H3:12])-[C;H1:13]=[C;H1:14],2.3.1.76,0.6147881746292114,metanetx,5,B
rr_MNXR170467,RetroRules reaction MNXR170467,2.3.1.76,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H0:6](=[O;H0:7])-[O;H0:8]-[C;H2:9]-[C;H1:10]=[C;H0:11](-[C;H3:12])-[C;H1:13]=[C;H1:14]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:6](-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:7].[O;H1:8]-[C;H2:9]-[C;H1:10]=[C;H0:11](-[C;H3:12])-[C;H1:13]=[C;H1:14],2.3.1.76,0.6147881746292114,metanetx,5,B
rr_MNXR170468,RetroRules reaction MNXR170468,2.3.1.76,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H0:6](=[O;H0:7])-[O;H0:8]-[C;H2:9]-[C;H1:10]=[C;H0:11](-[C;H3:12])-[C;H1:13]=[C;H1:14]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:6](-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:7].[O;H1:8]-[C;H2:9]-[C;H1:10]=[C;H0:11](-[C;H3:12])-[C;H1:13]=[C;H1:14],2.3.1.76,0.6147881746292114,metanetx,5,B
rr_MNXR170469,RetroRules reaction MNXR170469,,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H2:8]-[C;H2:9]-[O;H1:10]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[O;H0:10]-[C;H2:9]-[C;H2:8]-[C;H2:7]-[C;H2:6]-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1],,0.8408964276313782,metanetx,9,B
rr_MNXR170485,RetroRules reaction MNXR170485,1.14.13.239,retrorules,[O;H0:1]=[C;H1:2]-[C;H1:3]>>[C;H3]-[N;H0;+1](-[C;H3])(-[C;H3])-[C;H2:2]-[C;H1:3].[O;H0]=[O;H0:1],1.14.13.239,0.7598356604576111,metanetx,1,B
rr_MNXR170491,RetroRules reaction MNXR170491,1.14.13.239,retrorules,[O;H0:1]=[C;H1:2]-[C;H1:3]>>[C;H3]-[N;H0;+1](-[C;H3])(-[C;H3])-[C;H2:2]-[C;H1:3].[O;H0]=[O;H0:1],1.14.13.239,0.7598356604576111,metanetx,1,B
rr_MNXR170535,RetroRules reaction MNXR170535,2.7.3.13,retrorules,[P;H0:1](=[O;H0:2])(-[O;H1:3])(-[O;H1:4])-[N;H1:5]-[C;H0:6]>>[N;H2:5]-[C;H0:6].[N;H2]-[c;H0]1:[n;H0]:[c;H1]:[n;H0]:[c;H0]2:[c;H0]:1:[n;H0]:[c;H1]:[n;H0]:2-[C;H1]1-[O;H0]-[C;H1](-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0:1](=[O;H0:2])(-[O;H1:3])-[O;H1:4])-[C;H1](-[O;H1])-[C;H1]-1-[O;H1],2.7.3.13,1.0,metanetx,1,B
rr_MNXR170559,RetroRules reaction MNXR170559,2.4.2.59,retrorules,[C;H3:1]-[c;H0:2]1:[n;H0:3]:[c;H0:4](-[C;H0:5](=[O;H0:6])-[O;H1:7]):[s;H0:8]:[c;H0:9]:1-[C;H2:10]-[C;H2:11]>>[N;H2]-[C;H0](=[O;H0])-[c;H0]1:[c;H1]:[c;H1]:[c;H1]:[n;H0;+1](-[C;H1:1]2-[O;H0]-[C;H1:10](-[C;H2:11])-[C;H1:9](-[O;H1])-[C;H1:2]-2-[O;H1:7]):[c;H1]:1.[O;H1]-[C;H0:5](-[C;H2:4]-[N;H2:3])=[O;H0:6].[S;H2:8],2.4.2.59,0.29967090487480164,metanetx,1,B
rr_MNXR170561,RetroRules reaction MNXR170561,,retrorules,[C;H0:1](=[O;H0:2])(-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H2:8]-[C;H2:9]-[C;H1:10]=[C;H1:11])-[O;H1:12]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H1]=[C;H1]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1](-[O;H1])-[C;H2]-[O;H0]-[C;H0:1](=[O;H0:2])-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H2:8]-[C;H2:9]-[C;H1:10]=[C;H1:11].[O;H2:12],,1.0,metanetx,9,B
rr_MNXR170562,RetroRules reaction MNXR170562,,retrorules,[P;H0:1]-[O;H0:2]-[C;H2:3]-[C;H1:4](-[O;H0:5]-[C;H0:6](-[C;H2:7]-[C;H2:8]-[C;H2:9]-[C;H2:10])=[O;H0:11])-[C;H2:12]-[O;H1:13]>>[O;H1]-[C;H0:6](-[C;H2:7]-[C;H2:8]-[C;H2:9]-[C;H2:10])=[O;H0:11].[P;H0:1]-[O;H0:2]-[C;H2:3]-[C;H1:4](-[O;H1:5])-[C;H2:12]-[O;H1:13],,1.0,metanetx,4,B
rr_MNXR170580,RetroRules reaction MNXR170580,,retrorules,[P;H0:1]-[O;H0:2]-[C;H2:3]-[C;H1:4](-[C;H2:5]-[O;H1:6])-[O;H1:7]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H1]=[C;H1]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[O;H0:7]-[C;H1:4](-[C;H2:3]-[O;H0:2]-[P;H0:1])-[C;H2:5]-[O;H1:6],,1.0,metanetx,4,B
rr_MNXR170590,RetroRules reaction MNXR170590,,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4]1-[O;H0:5]-[C;H1:6](-[O;H0:7]-[C;H1:8]2-[C;H2:9]-[C;H2:10]-[C;H0:11]-[C;H0:12](=[C;H1:13])-[C;H2:14]-2)-[C;H1:15](-[O;H1:16])-[C;H1:17](-[O;H1:18])-[C;H1:19]-1-[O;H1:20]>>[C;H0:11]1-[C;H2:10]-[C;H2:9]-[C;H1:8](-[O;H1:7])-[C;H2:14]-[C;H0:12]-1=[C;H1:13].[O;H0]=[c;H0]1:[c;H1]:[c;H1]:[n;H0](-[C;H1]2-[O;H0]-[C;H1](-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H1:6]3-[O;H0:5]-[C;H1:4](-[C;H0:2](=[O;H0:1])-[O;H1:3])-[C;H1:19](-[O;H1:20])-[C;H1:17](-[O;H1:18])-[C;H1:15]-3-[O;H1:16])-[C;H1](-[O;H1])-[C;H1]-2-[O;H1]):[c;H0](=[O;H0]):[n;H1]:1,,1.0,metanetx,4,B
rr_MNXR170697,RetroRules reaction MNXR170697,1.14.19.55,retrorules,[c;H0:1](:[c;H1:2]:[c;H0:3](:[c;H0:4])-[Br;H0;+0:5])-[Br;H0;+0:6]>>[Br;H0;-1:5].[Br;H0;-1:6].[O;H0]=[C;H0](-[O;H1])-[c;H0:1]:[c;H1:3]:[c;H1:2]:[c;H0:4],1.14.19.55,1.0,metanetx,0,B
rr_MNXR170698,RetroRules reaction MNXR170698,1.14.19.55,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H0:9](-[Br;H0;+0:10]):[c;H1:11]:1>>[Br;H0;-1:10].[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H1:9]:[c;H1:11]:1,1.14.19.55,1.0,metanetx,10,B
rr_MNXR170702,RetroRules reaction MNXR170702,1.14.19.55,retrorules,[c;H0:1](:[c;H1:2]:[c;H0:3]-[Br;H0;+0:4]):[c;H0:5]:[c;H0:6]-[Br;H0;+0:7]>>[Br;H0;-1:4].[Br;H0;-1:7].[O;H0]=[C;H0](-[O;H1])-[c;H0:3]:[c;H1:2]:[c;H0:5]:[c;H0:1]:[c;H1:6],1.14.19.55,1.0,metanetx,0,B
rr_MNXR170703,RetroRules reaction MNXR170703,1.14.19.55,retrorules,([c;H0:1]-[O;H1:2].[c;H0:3]-[Br;H0;+0:4])>>([c;H1:1].[O;H1:2]-[c;H0:3]).[Br;H0;-1:4],1.14.19.55,1.0,metanetx,0,B
rr_MNXR170714,RetroRules reaction MNXR170714,2.4.1.332,retrorules,[O;H1:1]-[C;H2:2]-[C;H1:3](-[C;H2:4]-[O;H1:5])-[O;H1:6]>>[O;H1]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[O;H0:6]-[C;H1:3](-[C;H2:2]-[O;H1:1])-[C;H2:4]-[O;H1:5])-[C;H1](-[O;H1])-[C;H1](-[O;H1])-[C;H1]-1-[O;H1],2.4.1.332;2.4.1.359;2.4.1.DR;3.2.1.M9,0.8408964276313782,metanetx,10,B
rr_MNXR170718,RetroRules reaction MNXR170718,,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H2:5]-[C;H2:6]-[C;H2:7]-[C;H2:8]-[C;H2:9]-[C;H0:10](=[O;H0:11])-[O;H0:12]-[C;H1:13](-[C;H2:14]-[O;H0:15]-[C;H0:16](=[O;H0:17])-[C;H2:18]-[C;H2:19]-[C;H2:20]-[C;H2:21]-[C;H2:22])-[C;H2:23]-[O;H0:24]-[P;H0:25](=[O;H0:26])(-[O;H1:27])-[O;H0:28]-[C;H2:29]-[C;H2:30]-[N;H0:31](-[C;H3:32])(-[C;H3:33])-[C;H3:34]>>[O;H1]-[C;H0:10](-[C;H2:9]-[C;H2:8]-[C;H2:7]-[C;H2:6]-[C;H2:5]-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:11].[O;H1:12]-[C;H1:13](-[C;H2:14]-[O;H0:15]-[C;H0:16](=[O;H0:17])-[C;H2:18]-[C;H2:19]-[C;H2:20]-[C;H2:21]-[C;H2:22])-[C;H2:23]-[O;H0:24]-[P;H0:25](=[O;H0:26])(-[O;H1:27])-[O;H0:28]-[C;H2:29]-[C;H2:30]-[N;H0:31](-[C;H3:32])(-[C;H3:33])-[C;H3:34],,0.8408964276313782,metanetx,9,B
rr_MNXR170719,RetroRules reaction MNXR170719,,retrorules,([C;H2:1]-[C;H2:2].[O;H0:3]-[C;H0:4].[C;H2:5]-[C;H2:6])>>([C;H2:2]-[C;H2:6].[O;H1:3]).([O;H1]-[C;H0:4].[C;H2:1]-[C;H2:5]),,1.0,metanetx,0,B
rr_MNXR170763,RetroRules reaction MNXR170763,1.3.1.117,retrorules,[c;H0:1]-[C;H1:2]=[C;H1:3]-[C;H0:4]>>[c;H0:1]-[C;H2:2]-[C;H2:3]-[C;H0:4],1.3.1.117;1.3.1.N3,0.2462395280599594,metanetx,1,B
rr_MNXR170768,RetroRules reaction MNXR170768,4.1.99.24,retrorules,[N;H2;+0:1]>>[C;H0;-1]#[N;H0;+1:1],4.1.99.24;4.1.99.25,0.7071067690849304,metanetx,0,B
rr_MNXR170807,RetroRules reaction MNXR170807,2.3.1.273,retrorules,[C;H2:1]-[C;H2:2]-[C;H2:3]-[C;H2:4]-[C;H0:5](=[O;H0:6])-[O;H0:7]-[C;H2:8]-[C;H1:9](-[O;H0:10]-[C;H1:11])-[C;H1:12](-[C;H1:13])-[O;H1:14]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:5](-[C;H2:4]-[C;H2:3]-[C;H2:2]-[C;H2:1])=[O;H0:6].[O;H1:7]-[C;H2:8]-[C;H1:9](-[O;H0:10]-[C;H1:11])-[C;H1:12](-[C;H1:13])-[O;H1:14],2.3.1.273;2.3.1.M48;2.3.1.M49,1.0,metanetx,4,B
