id,name,smiles,inchikey,kegg,chebi,role,is_monomer,is_currency,formula,charge,mass
cpd_MNXM10579,acyclovir,NC1=NC2=C(N=CN2COCCO)C(=O)N1,MKUXAQIIEYXACX-UHFFFAOYSA-N,,,intermediate,false,false,C8H11N5O3,0,225.20800
cpd_MNXM1060,"1,5-anhydro-D-fructose",O=C1CO[C@H](CO)[C@@H](O)[C@@H]1O,OCLOLUFOLJIQDC-HSUXUTPPSA-N,,,intermediate,false,false,C6H10O5,0,162.14100
cpd_MNXM10606,afrormosin,COC1=CC=C(C2=COC3=C(C=C(OC)C(O)=C3)C2=O)C=C1,KJGPBYUQZLUKLL-UHFFFAOYSA-N,,,intermediate,false,false,C17H14O5,0,298.29400
cpd_MNXM1061,1-hexadecanoylglycerone 3-phosphate,CCCCCCCCCCCCCCCC(=O)OCC(=O)COP(=O)([O-])[O-],MLWXSIMRTQAWHY-UHFFFAOYSA-L,,,intermediate,false,false,C19H35O7P,-2,406.45600
cpd_MNXM106103,"(S,S)-2-(9Z-octadecenoyl)-sn-glycero-1-phospho-(2'-(9Z-octadecenoyl)-1'-sn-glycerol)",CCCCCCCC/C=C\CCCCCCCC(=O)O[C@@H](CO)COP(=O)([O-])OC[C@H](CO)OC(=O)CCCCCCC/C=C\CCCCCCCC,ZCXRIDHJRROVJY-JOZUOZHYSA-M,,,intermediate,false,false,C42H78O10P,-1,774.05000
cpd_MNXM10611,ajugose,OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@H]3O[C@H](OC[C@H]4O[C@H](OC[C@H]5O[C@H](O[C@]6(CO)O[C@H](CO)[C@@H](O)[C@@H]6O)[C@H](O)[C@@H](O)[C@@H]5O)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,NCIHJQNXRKJRMJ-HKJJPIHFSA-N,,,intermediate,false,false,C36H62O31,0,990.86100
cpd_MNXM1062,N-acetyl-L-glutamate 5-semialdehyde,CC(=O)N[C@@H](CCC=O)C(=O)[O-],BCPSFKBPHHBDAI-LURJTMIESA-M,,,intermediate,false,false,C7H10NO4,-1,172.16000
cpd_MNXM1064,3-methylcatechol,CC1=CC=CC(O)=C1O,PGSWEKYNAOWQDF-UHFFFAOYSA-N,,,intermediate,false,false,C7H8O2,0,124.13900
cpd_MNXM1068,alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-2-alpha-D-GlcNAc(PP-Dol),CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OCCC(C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]2O)[C@@H]1O,AGHYELQSGASRRD-KMFPLLRNSA-N,,,intermediate,false,false,C59H102N2O32P2,0,1413.39500
cpd_MNXM106834,tetradecanyl tetradecanoate,CCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,DZKXJUASMGQEMA-UHFFFAOYSA-N,,,intermediate,false,false,C28H56O2,0,424.75400
cpd_MNXM1069,alpha-D-Man-(1->6)-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc(PP-Dol),CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)C(OP(=O)(O)OP(=O)(O)OCCC(C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H]1O,ICYFCNYPVWLQIE-DFLWHISNSA-N,,,intermediate,false,false,C53H92N2O27P2,0,1251.25400
cpd_MNXM106947,N-(2-hydroxyoctadecanoyl)-sphinganine,CCCCCCCCCCCCCCCCC(O)C(=O)N[C@@H](CO)[C@H](O)CCCCCCCCCCCCCCC,TWVUZTCVZAHCIE-GWDKEWMYSA-N,,,intermediate,false,false,C36H73NO4,0,583.98300
cpd_MNXM107,nitrite,O=N[O-],IOVCWXUNBOPUCH-UHFFFAOYSA-M,,,intermediate,false,false,NO2,-1,46.00500
cpd_MNXM107033,N-eicosanoyl-(4R)-hydroxysphinganine,CCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,HFJJUTILDZFUOE-BEAALGTASA-N,,,intermediate,false,false,C38H77NO4,0,612.03700
cpd_MNXM10710,angiotensin I,CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]([NH3+])CC(=O)[O-])C(C)C)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(C)C)C(=O)[O-],ORWYRWWVDCYOMK-HBZPZAIKSA-N,,,intermediate,false,false,C62H89N17O14,0,1296.49900
cpd_MNXM107120,N-octadecanoyl-(4R)-hydroxysphinganine,CCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@H](O)[C@H](O)CCCCCCCCCCCCCC,IEZRNEGTKRQRFV-LFBNJJMOSA-N,,,intermediate,false,false,C36H73NO4,0,583.98300
cpd_MNXM10716,Ansamitocinoside P-3,COC1=CC2=CC(=C1Cl)N([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C[C@H](OC(=O)C(C)C)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2,ULDWTSQHEYEWRZ-CBEYZXOKSA-N,,,intermediate,false,false,C37H51ClN2O14,0,783.26800
cpd_MNXM107505,4-hydroxybenzyl alcohol,OCC1=CC=C(O)C=C1,BVJSUAQZOZWCKN-UHFFFAOYSA-N,,,intermediate,false,false,C7H8O2,0,124.13900
cpd_MNXM107535,(9Z)-hexadecenamide,CCCCCC/C=C\CCCCCCCC(N)=O,YRPQTVNCCVPGFA-FPLPWBNLSA-N,,,intermediate,false,false,C16H31NO,0,253.43000
cpd_MNXM107544,1-O-(9Z)-hexadecenyl (9Z)-octadecenoate,CCCCCC/C=C\CCCCCCCCOC(=O)CCCCCCC/C=C\CCCCCCCC,XGLAPGGDOHJURU-KXYOHKLBSA-N,,,intermediate,false,false,C34H64O2,0,504.88400
cpd_MNXM107550,hexadecanyl (9E)-octadecenoate,CCCCCCCC/C=C/CCCCCCCC(=O)OCCCCCCCCCCCCCCCC,JYTMDBGMUIAIQH-HTXNQAPBSA-N,,,intermediate,false,false,C34H66O2,0,506.90000
cpd_MNXM107551,hexadecanyl dodecanoate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCC,VWOKINHIVGKNRX-UHFFFAOYSA-N,,,intermediate,false,false,C28H56O2,0,424.75400
cpd_MNXM107556,hexadecanyl (9Z)-octadecenoate,CCCCCCCC/C=C\CCCCCCCC(=O)OCCCCCCCCCCCCCCCC,JYTMDBGMUIAIQH-ZPHPHTNESA-N,,,intermediate,false,false,C34H66O2,0,506.90000
cpd_MNXM107557,hexadecanyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCC,SSZBUIDZHHWXNJ-UHFFFAOYSA-N,,,intermediate,false,false,C34H68O2,0,508.91600
cpd_MNXM107690,quercetin 3-O-beta-D-glucoside-7-O-alpha-L-rhamnoside,C[C@@H]1O[C@@H](OC2=CC3=C(C(=O)C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C(C4=CC(O)=C(O)C=C4)O3)C([O-])=C2)[C@H](O)[C@H](O)[C@H]1O,OTUCXMIQUNROBJ-JFNZIVIESA-M,,,intermediate,false,false,C27H29O16,-1,609.51300
cpd_MNXM108,hexadecanoate,CCCCCCCCCCCCCCCC(=O)[O-],IPCSVZSSVZVIGE-UHFFFAOYSA-M,,,intermediate,false,false,C16H31O2,-1,255.42200
cpd_MNXM10807,"(2S,3S)-hydroxyarginine",NC(=[NH2+])NCC[C@H](O)[C@H]([NH3+])C(=O)[O-],VIDUVSPOWYVZIC-IMJSIDKUSA-O,,,intermediate,false,false,C6H15N4O3,1,191.21100
cpd_MNXM1081,deacetylcephalosporin C,[NH3+][C@H](CCCC(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(CO)CS[C@H]12)C(=O)[O-],XWCFYHBHOFBVIV-JWKOBGCHSA-M,,,intermediate,false,false,C14H18N3O7S,-1,372.37900
cpd_MNXM108189,preaustinoid A1,C=C1[C@@]2(C)C[C@H]3[C@]4(C)CCC(=O)OC(C)(C)[C@H]4CC[C@]3(C)[C@]1(C(=O)OC)C(=O)[C@@](C)(O)C2=O,XBLDTXYFLHSWHN-RFMSQVAGSA-N,,,intermediate,false,false,C26H36O7,0,460.56700
cpd_MNXM1082,dTDP-L-oleandrose,CO[C@H]1C[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](N3C=C(C)C(=O)NC3=O)C[C@@H]2O)O[C@@H](C)[C@@H]1O,KXTSABXLDGUXAE-BNESJGNISA-N,,,intermediate,false,false,C17H28N2O14P2,0,546.35900
cpd_MNXM1086,luteolin,O=C1C=C(C2=CC(O)=C(O)C=C2)OC2=CC([O-])=CC(O)=C12,IQPNAANSBPBGFQ-UHFFFAOYSA-M,,,intermediate,false,false,C15H9O6,-1,285.23100
cpd_MNXM10865,caldariellaquinone,CSC1=C(CCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)C2=C(C=CS2)C1=O,GHRWXPXOBGRSHG-UHFFFAOYSA-N,,,intermediate,false,false,C39H66O2S2,0,631.08900
cpd_MNXM1088,N-carbamoyl-2-oxoglycine,NC(=O)NC(=O)C(=O)[O-],UWBHMRBRLOJJAA-UHFFFAOYSA-M,,,intermediate,false,false,C3H3N2O4,-1,131.06700
cpd_MNXM1091725,2-oxoglutaramate,NC(=O)CCC(=O)C(=O)[O-],COJBGNAUUSNXHX-UHFFFAOYSA-M,,,intermediate,false,false,C5H6NO4,-1,144.10600
cpd_MNXM1091726,2-oxosuccinamate,NC(=O)CC(=O)C(=O)[O-],ONGPAWNLFDCRJE-UHFFFAOYSA-M,,,intermediate,false,false,C4H4NO4,-1,130.07900
cpd_MNXM1091763,3-hydroxybenzoate,O=C([O-])C1=CC=CC(O)=C1,IJFXRHURBJZNAO-UHFFFAOYSA-M,,,intermediate,false,false,C7H5O3,-1,137.11400
cpd_MNXM1092276,maltoheptaose,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO,ZHZITDGOAFCURV-VVTKTIMZSA-N,,,intermediate,false,false,C42H72O36,0,1153.00200
cpd_MNXM1092277,maltopentaose,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO,FJCUPROCOFFUSR-GMMZZHHDSA-N,,,intermediate,false,false,C30H52O26,0,828.72000
cpd_MNXM1092472,acetoin,CC(=O)C(C)O,ROWKJAVDOGWPAT-UHFFFAOYSA-N,,,intermediate,false,false,C4H8O2,0,88.10600
cpd_MNXM1092490,Alpha D galactose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O,WQZGKKKJIJFFOK-PHYPRBDBSA-N,,,intermediate,false,false,C6H12O6,0,180.15600
cpd_MNXM1092518,cis-aconitate,O=C([O-])/C=C(/CC(=O)[O-])C(=O)[O-],GTZCVFVGUGFEME-IWQZZHSRSA-K,,,intermediate,false,false,C6H3O6,-3,171.08400
cpd_MNXM1092595,beta-alaninamide,NC(=O)CC[NH3+],RSDOASZYYCOXIB-UHFFFAOYSA-O,,,intermediate,false,false,C3H9N2O,1,89.11800
cpd_MNXM1092627,benzamide,NC(=O)C1=CC=CC=C1,KXDAEFPNCMNJSK-UHFFFAOYSA-N,,,intermediate,false,false,C7H7NO,0,121.13900
cpd_MNXM1092685,CDP-L-ribitol,NC1=NC(=O)N([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@@H](O)[C@H]2O)C=C1,DPJKHFICSGCNIR-HRENORGGSA-L,,,intermediate,false,false,C14H23N3O15P2,-2,535.29200
cpd_MNXM1092836,decanoyl-CoA,CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CNKJPHSEFDPYDB-HSJNEKGZSA-J,,,intermediate,false,false,C31H50N7O17P3S,-4,917.76200
cpd_MNXM1092863,"3alpha,12alpha-dihydroxy-7-oxo-5beta-cholanate",C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,RHCPKKNRWFXMAT-RRWYKFPJSA-M,,,intermediate,false,false,C24H37O5,-1,405.55500
cpd_MNXM1092909,dodecanoyl-CoA,CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],YMCXGHLSVALICC-GMHMEAMDSA-J,,,intermediate,false,false,C33H54N7O17P3S,-4,945.81600
cpd_MNXM1092921,D-ribitol 5-phosphate,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CO,VJDOAZKNBQCAGE-LMVFSUKVSA-L,,,intermediate,false,false,C5H11O8P,-2,230.10900
cpd_MNXM1092957,ergothioneine (thione form),C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C(=O)[O-],SSISHJJTAXXQAX-ZETCQYMHSA-N,,,intermediate,false,false,C9H15N3O2S,0,229.30500
cpd_MNXM1092965,fluoride,[F-],KRHYYFGTRYWZRS-UHFFFAOYSA-M,,,intermediate,false,false,F,-1,18.99800
cpd_MNXM1092989,L-galactose,OC[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O,WQZGKKKJIJFFOK-DHVFOXMCSA-N,,,intermediate,false,false,C6H12O6,0,180.15600
cpd_MNXM1092994,(S)-malyl alpha-D-glucosaminide,[NH3+][C@H]1[C@@H](O[C@@H](CC(=O)[O-])C(=O)[O-])O[C@H](CO)[C@@H](O)[C@@H]1O,DFSUVSNIIHLGAX-NKQVSKEESA-M,,,intermediate,false,false,C10H16NO9,-1,294.23600
cpd_MNXM1093051,L-glutamate 5-semialdehyde,[NH3+][C@@H](CCC=O)C(=O)[O-],KABXUUFDPUOJMW-BYPYZUCNSA-N,,,intermediate,false,false,C5H9NO3,0,131.13100
cpd_MNXM1093344,alpha-maltohexaose,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]6CO)O[C@@H]5CO)O[C@@H]4CO)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,OCIBBXPLUVYKCH-QXVNYKTNSA-N,,,intermediate,false,false,C36H62O31,0,990.86100
cpd_MNXM1093356,mercaptoethanol,OCCS,DGVVWUTYPXICAM-UHFFFAOYSA-N,,,intermediate,false,false,C2H6OS,0,78.13600
cpd_MNXM1093360,methylselenol,[H][Se]C([H])([H])[H],APKHDKJWSHYLEU-UHFFFAOYSA-N,,,intermediate,false,false,CH4Se,0,95.00300
cpd_MNXM1093386,methyl (indol-3-yl)acetate,COC(=O)CC1=CNC2=C1C=CC=C2,KTHADMDGDNYQRX-UHFFFAOYSA-N,,,intermediate,false,false,C11H11NO2,0,189.21400
cpd_MNXM1093448,3-oxooctanoyl-CoA,CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],WPIVBCGRGVNDDT-CECATXLMSA-J,,,intermediate,false,false,C29H44N7O18P3S,-4,903.69100
cpd_MNXM1093479,octanoyl-CoA,CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],KQMZYOXOBSXMII-CECATXLMSA-J,,,intermediate,false,false,C29H46N7O17P3S,-4,889.70800
cpd_MNXM1094019,phosphonate,[H]P(=O)([O-])[O-],ABLZXFCXXLZCGV-UHFFFAOYSA-L,,,intermediate,false,false,HO3P,-2,79.97900
cpd_MNXM1094052,propanoate,CCC(=O)[O-],XBDQKXXYIPTUBI-UHFFFAOYSA-M,,,intermediate,false,false,C3H5O2,-1,73.07100
cpd_MNXM1094062,O-phospho-L-serine,[NH3+][C@@H](COP(=O)([O-])[O-])C(=O)[O-],BZQFBWGGLXLEPQ-REOHCLBHSA-L,,,intermediate,false,false,C3H6NO6P,-2,183.05600
cpd_MNXM1094080,pyrimidine,C1=CN=CN=C1,CZPWVGJYEJSRLH-UHFFFAOYSA-N,,,intermediate,false,false,C4H4N2,0,80.09000
cpd_MNXM1094084,ubiquinol-9,COC1=C(O)C(C)=C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C(O)=C1OC,NPCOQXAVBJJZBQ-WJNLUYJISA-N,,,cofactor,false,true,C54H84O4,0,797.26200
cpd_MNXM1094088,(R)-2-hydroxyglutarate,O=C([O-])CC[C@@H](O)C(=O)[O-],HWXBTNAVRSUOJR-GSVOUGTGSA-L,,,intermediate,false,false,C5H6O5,-2,146.09800
cpd_MNXM1094289,thiosulfate,[H]SS(=O)(=O)[O-],DHCDFWKWKRSZHF-UHFFFAOYSA-M,,,intermediate,false,false,HO3S2,-1,113.13900
cpd_MNXM1094294,trimethylamine,C[NH+](C)C,GETQZCLCWQTVFV-UHFFFAOYSA-O,,,intermediate,false,false,C3H10N,1,60.12000
cpd_MNXM1094296,"2,4,6-trinitrotoluene",CC1=C([N+](=O)[O-])C=C([N+](=O)[O-])C=C1[N+](=O)[O-],SPSSULHKWOKEEL-UHFFFAOYSA-N,,,intermediate,false,false,C7H5N3O6,0,227.13200
cpd_MNXM1094326,"7,7',9,9'-tetra-cis-lycopene",CC(C)=CCC/C(C)=C/C=C\C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)\C=C/C=C(\C)CCC=C(C)C,OAIJSZIZWZSQBC-BYUNHUQQSA-N,,,intermediate,false,false,C40H56,0,536.88800
cpd_MNXM1094693,hydrogencarbonate,[H]OC(=O)[O-],BVKZGUZCCUSVTD-UHFFFAOYSA-M,,,cofactor,false,true,CHO3,-1,61.01600
cpd_MNXM1094910,"8-hydroperoxy-(5Z,9E,11Z,14Z)-eicosatetraenoate",CCCCC/C=C\C/C=C\C=C\C(C/C=C\CCCC(=O)[O-])OO,QQUFCXFFOZDXLA-HEJOTXCHSA-M,,,intermediate,false,false,C20H31O4,-1,335.46400
cpd_MNXM1094912,"11R-hydroperoxy-(5Z,8Z,12E,14Z)-eicosatetraenoate",CCCCC/C=C\C=C\[C@@H](C/C=C\C/C=C\CCCC(=O)[O-])OO,PCGWZQXAGFGRTQ-WXMXURGXSA-M,,,intermediate,false,false,C20H31O4,-1,335.46400
cpd_MNXM1094917,1-O-octadecyl-2-acetyl-sn-glycerol,CCCCCCCCCCCCCCCCCCOC[C@H](CO)OC(C)=O,HUQABGDIJUXLRG-QHCPKHFHSA-N,,,intermediate,false,false,C23H46O4,0,386.61700
cpd_MNXM1094918,"1,2,3-tri-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-glycerol",CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC(COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,HYVJNYYVNIYMDK-QSEXIABDSA-N,,,intermediate,false,false,C63H98O6,0,951.47100
cpd_MNXM1094928,bradykinin(1-7),NC(=[NH2+])NCCC[C@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CO)C(=O)N1CCC[C@H]1C(=O)[O-],CRROPKNGCGVIOG-QCOJBMJGSA-O,,,intermediate,false,false,C35H53N10O9,1,757.87000
cpd_MNXM1094930,neurotensin-(1-12),CC[C@H](C)[C@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCC(=O)N1)C(=O)[O-],DJENXOAWLQVFNU-IWCUNIDFSA-O,,,intermediate,false,false,C72H111N20O19,1,1560.80100
cpd_MNXM1094932,kinetensin-(1-8),CC[C@H](C)[C@H]([NH3+])C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@@H](CC1=CN=CN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)[O-],KLNGALQMFAURPH-NOQNJSOHSA-P,,,intermediate,false,false,C50H76N16O10,2,1061.26000
cpd_MNXM1094937,dynorphin A-(1-13),CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@@H]([NH3+])CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC[NH3+])C(=O)[O-],OVVIBUHLQIYUEU-IWIISZHXSA-S,,,intermediate,false,false,C75H131N24O15,5,1609.02600
cpd_MNXM1094939,dynorphin A-(1-12),CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@@H]([NH3+])CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@@H](CC(C)C)C(=O)[O-],RPMUYLYFDVEEGF-XLWMICEOSA-R,,,intermediate,false,false,C69H118N22O14,4,1479.84300
cpd_MNXM1094944,neurotensin-(1-8),CC(C)C[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCC[NH3+])C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)[O-],ZJPYPJIAUOEHJV-LGYYRGKSSA-N,,,intermediate,false,false,C46H71N13O14,0,1030.15100
cpd_MNXM1094945,neurotensin-(1-7),CC(C)C[C@H](NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCC[NH3+])C(=O)N1CCC[C@H]1C(=O)[O-],BFBHOALZWJNUPJ-FLMSMKGQSA-M,,,intermediate,false,false,C40H58N9O13,-1,872.95400
cpd_MNXM1094947,apelin-12,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]([NH3+])CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)[O-],QZNKGTRFBWGADN-SLUWFFAESA-Q,,,intermediate,false,false,C60H105N22O15S,3,1406.70600
cpd_MNXM1094948,[Pyr1]apelin-13,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)[O-],GGMAXEWLXWJGSF-PEWBXTNBSA-P,,,intermediate,false,false,C69H110N22O16S,2,1535.84400
cpd_MNXM1094949,[Pyr1]apelin-12,CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CCCC[NH3+])NC(=O)[C@H](CC1=CN=CN1)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=[NH2+])NC(=O)[C@@H]1CCC(=O)N1)C(=O)N1CCC[C@H]1C(=O)[O-],RDEHKCXWTDAMPV-SLUWFFAESA-P,,,intermediate,false,false,C60H101N21O15S,2,1388.66700
